Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
branching morphogenesis of an epithelial tube (GO:0048754),10/44,3.390341597769933E-8,1.9921179595172296E-6,0,0,13.198782961460447,227.01576805089732,NRP1;BMP2;WT1;KDR;SIX1;PKD2;FGF2;MET;PAX2;TGFBR2
positive regulation of macromolecule metabolic process (GO:0010604),28/384,4.328298640086326E-8,2.5001426721041014E-6,0,0,3.6211839517150324,61.39900695521978,PRKN;YAP1;CALCOCO1;BRCA1;FGF1;FGF2;RIMS2;CDH5;FGF7;E2F1;CD36;PPARGC1A;EGR1;MEF2C;HMGA2;MITF;INHBA;KLF4;SELE;ACTA2;BMP2;IL6;MYCN;ACTC1;WT1;SPRY2;EZR;FGFR4
positive regulation of cellular protein metabolic process (GO:0032270),14/102,5.9390960278267985E-8,3.3181047971858572E-6,0,0,7.185667580679182,119.56321250387177,CYFIP2;INHBA;PLD1;KLF4;AGT;IL6;BCL3;ERBB2;CAPN3;FADD;BAK1;VIM;EZR;FGFR4
positive regulation of vasculature development (GO:1904018),14/102,5.9390960278267985E-8,3.3181047971858572E-6,0,0,7.185667580679182,119.56321250387177,ANXA3;HMGA2;PRKCA;GATA4;BRCA1;FGF1;FGF2;AQP1;CDH5;ADAM12;KDR;PRKD1;TEK;PAK4
positive regulation of protein modification process (GO:0031401),20/214,7.300675476518057E-8,4.013016455479603E-6,0,0,4.696422073984233,77.17496015006802,HGF;FLT4;PELI2;PLAUR;CIB1;FGF1;FGF2;C3;CDH5;FGF7;BMP2;CCND2;CCND1;ERBB2;KDR;LEPR;PECAM1;CAMK1;TEK;RAMP1
negative regulation of transcription by RNA polymerase II (GO:0000122),39/684,8.396306562004007E-8,4.542002025922168E-6,0,0,2.816244701569481,45.884761840175855,PRKN;YAP1;SATB1;GATA3;ASCL1;ETS2;ZFP36;CCND1;E2F1;ZNF205;NKX2-5;KLF11;TCF7L2;MEF2C;JUN;PARP1;CBX4;STAT1;CAV1;CBX2;HMGA2;MITF;PROX1;KLF4;SOX10;ESR1;SAP30;PER2;BMP2;WT1;IRF7;RARB;PPARG;CALR;PPARA;EZR;ZFPM2;ATF3;EZH2
MAPK cascade (GO:0000165),24/303,8.779566472661604E-8,4.6261982913554545E-6,0,0,3.9385998518632035,63.995369671840706,RET;MEF2C;SHC3;HGF;IL18;PDGFA;IRS2;FGF1;IL2RG;FGF2;SPTB;SPTA1;FGF7;ZFP36;DLG2;KIT;MAPKAPK2;ERBB2;KDR;CCL2;TEK;FGFR4;FGFR3;MET
negative regulation of epithelial cell apoptotic process (GO:1904036),9/37,8.823441576822317E-8,4.6261982913554545E-6,0,0,14.395724115334207,233.8336156359125,YAP1;CDH5;TCF7L2;MDK;KDR;GATA3;TEK;PPARA;PAK4
branching involved in ureteric bud morphogenesis (GO:0001658),7/19,1.0297300682298081E-7,5.237791153025651E-6,0,0,26.027587519025875,418.7526228185259,BMP2;WT1;SIX1;FGF1;PKD2;FGF2;PAX2
ureteric bud morphogenesis (GO:0060675),7/19,1.0297300682298081E-7,5.237791153025651E-6,0,0,26.027587519025875,418.7526228185259,BMP2;WT1;SIX1;GATA3;PKD2;FGF2;PAX2
positive regulation of endothelial cell proliferation (GO:0001938),12/77,1.2616067146243685E-7,6.279911454815399E-6,0,0,8.30982412506662,132.00745264518503,STAT5A;NRP1;NR4A1;BMP2;MDK;FLT4;KDR;PRKCA;PROX1;PRKD1;TEK;FGF2
cell cycle G1/S phase transition (GO:0044843),11/63,1.271460945957343E-7,6.279911454815399E-6,0,0,9.506070542360865,150.9367137155929,CCNA2;DBF4;CDKN2C;CCND1;CCNE2;CDKN2A;E2F1;RCC1;CDC7;INHBA;CDKN3
cellular protein modification process (GO:0006464),50/1025,1.6384027114651052E-7,7.976680629532969E-6,0,0,2.4122038299253488,37.689174417394476,RET;RAB3A;F13A1;UBE2L6;LAMC1;C4A;CHEK1;ELOB;NEK2;CTSG;TIMP1;IKBKE;ANXA1;CISH;PARP1;DUSP1;PRKCA;CDC25B;TGFBR2;VCAN;MELK;MAPKAPK2;PRKD1;ERG;SGK1;SERPINC1;EPAS1;AURKA;C3;SOCS3;GRK3;GRK5;ERBB2;CCL2;APOB;PAK3;PAK5;PAK4;PLK4;GAD1;KLHL3;BMX;PPP1CA;COL3A1;PTPRB;BMP2;IL6;PROC;CAMK1;BMPR1B
regulation of protein serine/threonine kinase activity (GO:0071900),14/111,1.7504316354125974E-7,8.402071849980467E-6,0,0,6.51594230631234,101.37655021015004,BLM;CDKN2C;HMGA2;CIB1;ADRB2;PKMYT1;CCNA2;CCNB2;CCND2;CCND1;CCNE2;CAMK1;EZH2;CDKN3
positive regulation of macromolecule biosynthetic process (GO:0010557),15/129,1.8918166849646525E-7,8.954598975499355E-6,0,0,5.948898408812729,92.09226729737998,CDT1;CCL21;HGF;IRS2;PLD1;KLF4;FGF2;IL6;BCL3;ERBB2;KDR;CCL2;CCL19;VIM;FGFR4
embryonic organ development (GO:0048568),11/66,2.0886662724456505E-7,9.750924186979148E-6,0,0,8.986175115207374,138.22148099026148,COL2A1;TAL1;KIT;KDR;RARB;PDGFA;GATA3;NKX2-5;PCSK5;TEAD1;TGFBR2
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),33/547,2.4280818958386006E-7,1.1182301487862096E-5,0,0,2.967176343923539,45.19304523537965,GATA3;BRCA1;ASCL1;FOXO1;MECOM;SIX3;E2F1;CAPN3;NKX2-5;ZNF423;TNFRSF4;RUNX1T1;TCF7L2;JUN;CBX4;CDKN2A;HMGA1;GZMB;HMGA2;PROX1;KLF4;PAX2;RUNX2;PER2;CENPF;BMP2;WT1;BCL3;PPARG;CALR;ZFPM2;CRYAB;EZH2
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),12/82,2.5725265382679483E-7,1.1689560589889556E-5,0,0,7.714285714285714,117.05045512741447,CCNA2;CCNB2;BLM;CCND2;CDKN2C;CCND1;CCNE2;CDKN2A;PROX1;PKD2;PKMYT1;CDKN3
kidney mesenchyme development (GO:0072074),5/8,2.8256168470065637E-7,1.2670660808682065E-5,0,0,74.06060606060606,1116.7872039871104,WT1;SIX2;SIX1;PKD2;PAX2
monocyte chemotaxis (GO:0002548),9/42,2.8655759749401795E-7,1.2682964834540431E-5,0,0,12.211426188490409,183.96911990578252,CCL14;CCL13;IL6;ANXA1;CCL21;CCL2;TNFSF11;CCL19;CCL16
regulation of gene expression (GO:0010468),51/1079,3.2037039038785394E-7,1.3997721672330849E-5,0,0,2.3328453060498924,34.88487423804459,CALCOCO1;SIX1;BRCA1;FGF1;BRCA2;FGF2;RIMS2;CDH5;FGF7;KDR;SIRPA;ZNF205;CD36;MEF2C;RHOH;MITF;PROX1;SAP30;ACTA2;NR5A2;MYCN;EZR;PRKN;YAP1;OPRD1;MAGED1;GATA4;GATA3;ASCL1;AURKA;TERT;E2F1;ZNF423;PPARGC1A;EGR1;ARNT2;HMGA1;HMGA2;INHBA;KLF4;HNRNPAB;ESR1;KLF1;BMP2;IL6;ACTC1;WT1;SPRY2;CALR;FGFR4;EZH2
phosphorylation (GO:0016310),27/400,3.565748542169235E-7,1.5382368394573107E-5,0,0,3.3217927832009955,49.31773282910341,RET;ALK;AURKA;GRK3;GRK5;CHEK1;ERBB2;CCL2;NEK2;CTSG;PAK3;IKBKE;PAK5;PAK4;PLK4;PRKCA;BMX;CDC25B;TGFBR2;BMP2;MELK;MAPKAPK2;PRKD1;ERG;CAMK1;SGK1;BMPR1B
G1/S transition of mitotic cell cycle (GO:0000082),12/85,3.846563820388968E-7,1.6386361874857007E-5,0,0,7.396121357841121,109.2474829784919,KLF11;CDT1;DBF4;CDKN2C;CCND1;CCNE2;CDKN2A;E2F1;RCC1;CDC7;INHBA;CDKN3
positive regulation of osteoblast differentiation (GO:0045669),9/44,4.379932994744899E-7,1.8428162526037798E-5,0,0,11.512450851900393,168.55450928136398,FBN2;YAP1;MEF2C;BMP2;IL6;HGF;PRKD1;BMPR1B;RUNX2
renal system development (GO:0072001),10/57,4.557203967166593E-7,1.894018429280945E-5,0,0,9.541697236488139,139.32200807656795,CENPF;STAT1;WT1;SIX2;SIX1;PROX1;GATA3;PCSK5;PAX2;AGT
cytoskeleton organization (GO:0007010),14/120,4.64673464358254E-7,1.9079604416059392E-5,0,0,5.959943965328547,86.9074911014193,CCL13;DST;RHOH;RND1;BIN1;MDK;DPYSL2;CFL1;RAC3;CCL2;PAK5;NECTIN2;SH3D19;PAK4
axonogenesis (GO:0007409),20/240,4.710427651512816E-7,1.9110877900423423E-5,0,0,4.1358288770053475,60.252065933460315,RET;NRP1;RAB3A;SHC3;LAMA1;CXCR4;PRKCA;IRS2;SEMA3F;SPTB;PAX2;SPTA1;EFNA3;PARD6B;CXCL12;FEZ1;EVL;EZR;PAK3;NEFH
positive regulation of chemotaxis (GO:0050921),9/45,5.368097949741012E-7,2.152291507378514E-5,0,0,11.192087155963304,161.58712379904173,NRP1;IL6;CCL21;MDK;KDR;CCL19;PRKD1;FGF2;MET
protein autophosphorylation (GO:0046777),16/159,5.488604100105335E-7,2.1750189271115094E-5,0,0,5.062871860074657,72.9834328256281,ALK;FLT4;BMX;MAPK15;AURKA;MELK;GRK5;MAPKAPK2;KIT;ERBB2;KDR;NEK2;PRKD1;TEK;FGFR4;FGFR3
regulated exocytosis (GO:0045055),17/180,6.016368292312556E-7,2.356756682781746E-5,0,0,4.725417120577949,67.68504065213497,RAB3A;VWF;PROS1;HGF;F13A1;PDGFA;SYT9;SYT7;RIMS2;CLEC3B;HABP4;PECAM1;SERPING1;CD36;TIMP1;A2M;ALDOA
cellular response to vascular endothelial growth factor stimulus (GO:0035924),8/34,6.162799310319568E-7,2.3866840965419418E-5,0,0,13.750396057032212,196.6246759113123,NRP1;NR4A1;ANXA1;FLT4;MAPKAPK2;KDR;SPRY2;PRKD1
positive regulation of binding (GO:0051099),12/90,7.243511241536842E-7,2.7736950911412986E-5,0,0,6.9202344999111745,97.83820327866292,PRKN;VTN;CDT1;TCF7L2;BMP2;LRP1;TERT;CAV1;STMN1;PLAUR;PPARG;MET
regulation of DNA binding (GO:0051101),9/47,7.935627744531068E-7,3.0049577059290976E-5,0,0,10.601943505552873,148.922671710184,PRKN;CDT1;JUN;BCL3;E2F1;HABP4;PLAUR;HMGA2;PPARG
regulation of inflammatory response (GO:0050727),18/206,8.873145515908462E-7,3.32304174925451E-5,0,0,4.3425930539638244,60.51432209217978,ANXA1;CMA1;PLA2G2A;IL18;GATA3;PTGS2;KLF4;SELE;AGT;CDH5;IL6;PROC;MDK;SAA1;SIRPA;PPARG;TEK;PPARA
positive regulation of blood vessel endothelial cell migration (GO:0043536),9/48,9.576470388853007E-7,3.547457726653375E-5,0,0,10.329569513055752,143.15529916153076,STAT5A;ANXA1;RHOJ;KDR;CIB1;PRKCA;PRKD1;PTGS2;FGF2
regulation of epithelial cell proliferation (GO:0050678),12/93,1.0373639862254853E-6,3.781755444592114E-5,0,0,6.6629030878453515,91.80699356958335,YAP1;TCF7L2;NR4A1;FGF7;ZFP36;MAGED1;ERBB2;LAMC1;PRKD1;FGF1;FGF2;PAX2
neutrophil migration (GO:1990266),11/77,1.043089823332332E-6,3.781755444592114E-5,0,0,7.484254992319508,103.08306341056304,CCL14;CCL13;CXCL10;CCL21;CXCR2;PECAM1;SAA1;CCL2;PRTN3;CCL19;CCL16
regulation of kinase activity (GO:0043549),12/94,1.1655680957358183E-6,4.1813221792291246E-5,0,0,6.581310201092773,89.9158472201224,ALK;RET;FLT4;KIT;ERBB2;KDR;IRS2;TEK;ECT2;FGFR4;MET;FGFR3
cellular response to DNA damage stimulus (GO:0006974),24/350,1.214876215207032E-6,4.3128105639849635E-5,0,0,3.362546085131807,45.80079760304704,BARD1;H2AX;VAV3;YAP1;FEN1;BLM;RFC4;PARP1;FANCA;CIB1;BRCA1;MAPK15;FOXO1;RAD51;CCND1;POLE2;CHEK1;MAPKAPK2;BCL3;IRF7;E2F1;CTLA4;BAK1;IKBKE
cellular response to organic cyclic compound (GO:0071407),15/150,1.3424371612380659E-6,4.7141397058277826E-5,0,0,5.018087855297158,67.84968541695797,EGR1;MEF2C;BLM;IL18;BRCA1;PKD2;SSTR2;ESR1;AQP1;ADCY5;GNG2;RAD51;WT1;CCL2;EZR
regulation of neuron differentiation (GO:0045664),11/79,1.3555918168166746E-6,4.7141397058277826E-5,0,0,7.263384386012469,98.13756523088462,ALK;MEF2C;BMP2;BIN1;SIX3;SIX1;DTX1;CALR;ASCL1;ECT2;NKX2-5
response to lipid (GO:0033993),13/114,1.5512647440488906E-6,5.340111361331938E-5,0,0,5.796250458379172,77.53319645741647,STAT5B;ANXA1;ASCL1;ESR1;SELE;FOXO1;RPS6KA3;MAPKAPK2;PPARG;CD36;FGFR4;PPARA;RXRG
positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),6/18,1.7354944256868886E-6,5.914565002740916E-5,0,0,22.25854214123007,295.2421600775461,ANXA1;RHOJ;KDR;CIB1;PTGS2;FGF2
positive regulation of programmed cell death (GO:0043068),21/286,1.9251141058436146E-6,6.495830567044593E-5,0,0,3.6052865788536845,47.44746529322616,BARD1;VAV3;NGFR;KLF11;JUN;ITSN1;HMGA2;FOXO1;GADD45G;VAV2;BMP2;IL6;MELK;BIN1;E2F1;CTLA4;PMAIP1;FADD;BAK1;ECT2;ARHGEF6
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),7/28,2.0345238590004125E-6,6.797703246542555E-5,0,0,14.866057838660579,194.82338579406945,CCL21;KIT;CCL19;PRKD1;TEK;FGF2;FGFR3
metanephric mesenchyme development (GO:0072075),5/11,2.2055308109550043E-6,7.297523304596752E-5,0,0,37.02462121212121,482.2287468753678,STAT1;WT1;SIX1;PKD2;PAX2
positive regulation of developmental process (GO:0051094),16/177,2.2993748922508483E-6,7.534874646914318E-5,0,0,4.4926667535363185,58.32772305135678,ALK;PRKN;DCN;PAX2;AURKA;CDC20;VIL1;RPS6KA3;BMP2;MDK;WT1;CFL1;KDR;CAMK1;BMPR1B;SOX5
protein-containing complex assembly (GO:0065003),20/267,2.491317972020615E-6,8.086106332044052E-5,0,0,3.678590140509645,47.46374015568969,YAP1;TLE4;TCF7L2;BLM;FANCA;MITF;LAMC1;VIL1;PARD6B;CXCL12;TERT;RUVBL1;REPS2;CAPN3;ELOB;DMD;FADD;PPARGC1A;TEAD1;SKAP2
positive regulation of cell cycle process (GO:0090068),12/101,2.5286786042086673E-6,8.129940267116168E-5,0,0,6.061499338298259,78.1194741085415,PLK4;GPSM2;FEN1;DBF4;RACGAP1;CDC7;ECT2;NDC80;CDC25B;CIT;AURKA;MAD2L1
regulation of cyclin-dependent protein kinase activity (GO:1904029),9/54,2.698398652963474E-6,8.594525803083664E-5,0,0,8.94954128440367,114.75864382673028,CCNA2;CCNB2;BLM;CCND2;CDKN2C;CCND1;CCNE2;PKMYT1;CDKN3
positive regulation of cell-substrate adhesion (GO:0010811),10/70,3.235036634907817E-6,1.011468335024389E-4,0,0,7.469348659003831,94.42354927444029,NRP1;CCL21;MDK;RAC3;CIB1;CD36;CALR;UTRN;FBLN2;SKAP1
wound healing (GO:0042060),10/70,3.235036634907817E-6,1.011468335024389E-4,0,0,7.469348659003831,94.42354927444029,COL3A1;RAB3A;DST;ERBB2;PDGFA;GATA4;FGF1;FGF2;PPL;SYT7
positive regulation of lipid kinase activity (GO:0090218),7/30,3.366073680365974E-6,1.0428708275170216E-4,0,0,13.571967440937065,171.03072490901792,CCL21;KIT;CCL19;PRKD1;TEK;FGF2;FGFR3
regulation of G1/S transition of mitotic cell cycle (GO:2000045),10/71,3.6915063124268366E-6,1.1146565403436085E-4,0,0,7.346523459581684,91.90115866935729,CCND2;ANXA1;CDKN2C;CCND1;CDKN2A;FAM107A;E2F1;CCL2;PKD2;KLF4
blood vessel morphogenesis (GO:0048514),9/56,3.6958975662801573E-6,1.1146565403436085E-4,0,0,8.567831348819052,107.1688945009389,NRP1;LAMA1;WT1;FLT4;CAV1;KDR;PROX1;NKX2-5;TGFBR2
chemokine-mediated signaling pathway (GO:0070098),9/56,3.6958975662801573E-6,1.1146565403436085E-4,0,0,8.567831348819052,107.1688945009389,CCL14;CCL13;CXCL10;CXCL12;CCL21;CCL2;CIB1;CCL19;CCL16
cellular response to oxygen-containing compound (GO:1901701),22/323,3.768574972071499E-6,1.1266055705982166E-4,0,0,3.3268773120331754,41.54875068477283,RET;EGR1;MEF2C;JUN;FOS;PKD2;SSTR2;ESR1;PAX2;FOXO1;AQP1;CXCL10;ZFP36;IL6;GNG2;WT1;SIRPA;CCL2;CTSG;PRKD1;VIM;EZR
positive regulation of signal transduction (GO:0009967),19/252,4.033757964387539E-6,1.1953954037071943E-4,0,0,3.6986237885107496,45.93991117649091,YAP1;NRP1;MAML2;VWF;CAV2;PRKCA;GATA3;SLC2A4;FGF1;PKD2;C3;RIMS2;VTN;BMP2;IL6;TERT;TNFSF11;BAK1;TEK
regulation of macrophage derived foam cell differentiation (GO:0010743),7/31,4.265045860085784E-6,1.2512187187456144E-4,0,0,13.00580289193303,160.8175022106077,PLA2G2A;IL18;PPARG;CD36;APOB;PPARA;AGT
inflammatory response (GO:0006954),18/230,4.295557221045683E-6,1.2512187187456144E-4,0,0,3.846206530864743,47.53114828084011,CCL14;CCL13;ANXA1;CCL21;IL18;CXCR4;FOS;SELE;CXCL10;BMP2;IL6;KIT;CXCR2;MAPKAPK2;CCL2;CCL19;TNFRSF4;CCL16
platelet degranulation (GO:0002576),13/125,4.393474480746966E-6,1.268895002575056E-4,0,0,5.224020337301587,64.44032922339977,VWF;PROS1;HGF;F13A1;PDGFA;CLEC3B;HABP4;PECAM1;SERPING1;CD36;TIMP1;A2M;ALDOA
granulocyte chemotaxis (GO:0071621),10/73,4.774441644424195E-6,1.3617591055477518E-4,0,0,7.112570698777596,87.1448771571957,CCL14;CCL13;CXCL10;ANXA1;CCL21;CXCR2;SAA1;CCL2;CCL19;CCL16
circulatory system development (GO:0072359),13/126,4.8014317876721966E-6,1.3617591055477518E-4,0,0,5.177523762700754,63.40704384955149,MEF2C;FLT4;PKD2;PCSK5;TGFBR2;CDH5;BMP2;COL3A1;WT1;TEK;ZFPM2;TDGF1;PDLIM4
lymphocyte chemotaxis (GO:0048247),8/44,4.95062479243729E-6,1.3617591055477518E-4,0,0,9.925756420035595,121.25300835360585,CCL14;CCL13;CXCL10;CCL21;SAA1;CCL2;CCL19;CCL16
positive regulation of cell-matrix adhesion (GO:0001954),8/44,4.95062479243729E-6,1.3617591055477518E-4,0,0,9.925756420035595,121.25300835360585,NRP1;CCL21;KDR;CIB1;CD36;TEK;UTRN;SKAP1
chordate embryonic development (GO:0043009),9/58,4.994715029151085E-6,1.3617591055477518E-4,0,0,8.217281407976035,100.30942402662093,COL1A1;ARNT2;BMP2;BRCA1;PROX1;GATA3;PKD2;NKX2-5;PCSK5
fat cell differentiation (GO:0045444),9/58,4.994715029151085E-6,1.3617591055477518E-4,0,0,8.217281407976035,100.30942402662093,PER2;TCF7L2;NR4A1;EGR2;HMGA2;PPARG;KLF4;PPARGC1A;FOXO1
positive regulation of mitochondrion organization (GO:0010822),9/58,4.994715029151085E-6,1.3617591055477518E-4,0,0,8.217281407976035,100.30942402662093,PRKN;KDR;PLAUR;PMAIP1;ZNF205;BAK1;PPARGC1A;DCN;AURKA
chondrocyte differentiation (GO:0002062),7/32,5.355323667294457E-6,1.4370821305621662E-4,0,0,12.484931506849316,151.53485005143733,MEF2C;BMP2;HMGA2;BMPR1B;FGFR3;RUNX2;SOX5
regulation of cell migration involved in sprouting angiogenesis (GO:0090049),7/32,5.355323667294457E-6,1.4370821305621662E-4,0,0,12.484931506849316,151.53485005143733,ANXA1;RHOJ;KDR;CIB1;PTGS2;KLF4;FGF2
regulation of actin cytoskeleton organization (GO:0032956),11/91,5.588659829419609E-6,1.487980679582971E-4,0,0,6.170074884792626,74.62564305485502,EPS8;LRP1;SH3BP1;MDK;FAM107A;RAC3;RHOH;PDGFA;EZR;PAK3;RND1
negative regulation of inflammatory response (GO:0050728),17/212,5.7218108235729144E-6,1.51162258036717E-4,0,0,3.943445962137551,47.60222437207195,ADRB1;GATA3;ADRB2;KLF4;ADCY5;CDH5;IL6;PROC;GNG2;PRKAR2B;MDK;SAA1;SIRPA;PPARG;TEK;PPARA;RAMP1
positive regulation of transferase activity (GO:0051347),14/148,5.8039448302798426E-6,1.5215264601225925E-4,0,0,4.707795131073173,56.761757506491804,ALK;RET;RFC4;FLT4;KLF4;MAPK15;KIT;ERBB2;KDR;NEK2;TEK;FGFR4;FGFR3;MET
negative regulation of cell differentiation (GO:0045596),16/191,6.168738971385711E-6,1.6048139247696566E-4,0,0,4.13026973026973,49.546782270815015,YAP1;CAV1;DTX1;GATA3;ASCL1;FOXO1;IL6;SIX3;E2F1;SOSTDC1;SPRY2;PPARG;CALR;ZFPM2;PPARA;RUNX1T1
response to tumor necrosis factor (GO:0034612),12/110,6.230827086242194E-6,1.608673933761663E-4,0,0,5.502285902813782,65.95040694892461,CCL14;CCL13;ZFP36;CCL21;CCL2;CIB1;GATA3;BRCA1;CCL19;SELE;TDGF1;CCL16
positive regulation of hydrolase activity (GO:0051345),14/149,6.277982194551092E-6,1.608673933761663E-4,0,0,4.672681962705164,55.971543027962774,CCL14;CCL13;CCL21;CAV2;ADRB1;BMP2;SH3BP1;ERBB2;CCL2;PRTN3;CCL19;ECT2;CCL16;EZH2
cell projection assembly (GO:0030031),6/22,6.467437033610027E-6,1.6448526425778337E-4,0,0,16.690489749430522,199.43016657856674,RHOJ;PDGFA;RHOH;RAC3;PARVA;NEFH
cellular response to chemokine (GO:1990869),9/60,6.666618227598621E-6,1.6829507347893407E-4,0,0,7.894225580140313,94.0865210946465,CCL14;CCL13;CXCL10;CXCL12;CCL21;DUSP1;CCL2;CCL19;CCL16
positive regulation of apoptotic process (GO:0043065),21/310,6.799262717681606E-6,1.7038152457249202E-4,0,0,3.301772540314683,39.28678895826963,BARD1;VAV3;NGFR;KLF11;JUN;ITSN1;HMGA2;FOXO1;GADD45G;VAV2;BMP2;IL6;MELK;BIN1;E2F1;CTLA4;PMAIP1;FADD;BAK1;ECT2;ARHGEF6
protein-containing complex subunit organization (GO:0043933),12/112,7.5174402712400545E-6,1.8700318572544602E-4,0,0,5.391685912240185,63.61264630821605,VIL1;YAP1;PARD6B;FANCA;REPS2;CAPN3;MITF;ELOB;LAMC1;PPARGC1A;TEAD1;SKAP2
hemopoiesis (GO:0030097),11/94,7.680373429249021E-6,1.8967183077449757E-4,0,0,5.946144023096997,70.02680097866063,MELK;MECOM;TAL1;FLT4;KIT;KDR;INHBA;TEK;NKX2-5;RUNX2;TGFBR2
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),10/77,7.787820720920793E-6,1.909416763805616E-4,0,0,6.686567164179104,78.65375181795636,HGF;KIT;KDR;IL18;PDGFA;IRS2;TEK;FGF2;DCN;AGT
blood vessel endothelial cell migration (GO:0043534),6/23,8.586381299057636E-6,2.0901705333706015E-4,0,0,15.707892268524722,183.23779686402096,NRP1;CDH5;NR4A1;KDR;FGF2;TDGF1
positive regulation of kinase activity (GO:0033674),12/114,9.031381983146975E-6,2.1829042410329713E-4,0,0,5.285423176198886,61.389160372866876,ALK;RET;CCL21;FLT4;KIT;ERBB2;KDR;CCL19;TEK;FGFR4;FGFR3;MET
positive regulation of protein kinase activity (GO:0045860),14/154,9.202273722681785E-6,2.2085456934436282E-4,0,0,4.504640371229699,52.23607984605467,EGR1;CCL21;HMGA2;CIB1;ADRB2;AGT;TGFBR2;CCL19;CAMK1;ECT2;PAK3;PAK5;EZH2;PAK4
cellular response to reactive oxygen species (GO:0034614),9/63,1.006247357036294E-5,2.390338252974846E-4,0,0,7.454510703363915,85.77679998550185,JUN;IL6;ANXA1;SIRPA;FOS;PKD2;ECT2;PAX2;AQP1
regulation of phosphatidylinositol 3-kinase activity (GO:0043551),7/35,1.0100020787217659E-5,2.390338252974846E-4,0,0,11.145547945205479,128.20693793072965,CCL21;KIT;CCL19;PRKD1;TEK;FGF2;FGFR3
positive regulation of cold-induced thermogenesis (GO:0120162),11/97,1.0423553536281957E-5,2.4331144144965007E-4,0,0,5.73783624477548,65.82125883994082,PER2;EPAS1;CAV1;LEPR;IL18;CXCR4;ADRB1;ADRB2;CD36;PPARGC1A;GADD45G
regulation of MAP kinase activity (GO:0043405),11/97,1.0423553536281957E-5,2.4331144144965007E-4,0,0,5.73783624477548,65.82125883994082,DUSP1;KIT;ERBB2;CBLC;TNFSF11;PDGFA;SPRY2;FGF1;FGF2;AGT;EZH2
positive regulation of DNA-binding transcription factor activity (GO:0051091),18/246,1.0894800669849568E-5,2.5194488559415317E-4,0,0,3.573339085418464,40.8333493204993,OPRD1;ALK;ANXA3;CAV1;IL18;CIB1;ESR1;AGT;IL6;KIT;TNFSF11;CAPN3;PPARG;PRKD1;CD36;RHEBL1;PPARGC1A;IKBKE
positive regulation of cell adhesion (GO:0045785),10/80,1.1015195995753763E-5,2.5194488559415317E-4,0,0,6.399014778325123,73.05265509779782,RET;CXCL12;CCL21;MDK;ERBB2;SAA1;RAC3;CIB1;PRKCA;FBLN2
regulation of fat cell differentiation (GO:0045598),10/80,1.1015195995753763E-5,2.5194488559415317E-4,0,0,6.399014778325123,73.05265509779782,YAP1;ZFP36;BMP2;IL6;E2F1;PPARG;GATA3;ZFPM2;FOXO1;RUNX1T1
negative regulation of cellular process (GO:0048523),30/566,1.1505524371382083E-5,2.614055137178009E-4,0,0,2.5650512497752205,29.171515403770147,PRKN;BLM;CIB1;GATA3;PKD2;FGF2;ADRA1A;RND1;MDK;SIRPA;TNS2;KLF11;CDKN2C;CR1;DUSP1;CDKN2A;HMGA1;PROX1;INHBA;KLF4;SSTR2;NR4A1;BMP2;IL6;WT1;TXNIP;PRTN3;PRKD1;CRYAB;CDKN3
negative regulation of fat cell differentiation (GO:0045599),7/36,1.2299533160053726E-5,2.7692209020197195E-4,0,0,10.76066761139978,121.6595619189266,YAP1;IL6;E2F1;GATA3;ZFPM2;FOXO1;RUNX1T1
skeletal system development (GO:0001501),14/158,1.2350985243749922E-5,2.7692209020197195E-4,0,0,4.378609177623098,49.48605451789588,PCSK5;ETS2;COL1A1;RPS6KA3;ACAN;BMP2;MMP14;VCAN;COL1A2;COL2A1;BMPR1B;PITX1;FGFR3;SOX5
axon guidance (GO:0007411),16/203,1.3337287878789744E-5,2.9708154961382644E-4,0,0,3.8628323548109647,43.36008785615363,RET;NRP1;SHC3;LAMA1;RHOH;CXCR4;PRKCA;IRS2;SEMA3F;SPTB;SPTA1;EFNA3;CXCL12;FEZ1;EVL;EZR
positive regulation of vascular endothelial growth factor production (GO:0010575),6/25,1.4505832028040602E-5,3.210121789062492E-4,0,0,14.052991248051793,156.5638102912704,C3;IL6;FLT4;GATA4;BRCA1;PTGS2
positive regulation of cell cycle (GO:0045787),9/66,1.4836844874085205E-5,3.250936075124742E-4,0,0,7.061081603090295,78.50790817639493,CCND2;CCND1;TAL1;CHEK1;PRKCA;PROX1;CALR;PKD2;CDC25B
negative regulation of endothelial cell proliferation (GO:0001937),7/37,1.4881045414303396E-5,3.250936075124742E-4,0,0,10.40144596651446,115.61646418517509,NGFR;MEF2C;CAV2;STAT1;CAV1;CCL2;PPARG
transcription initiation from RNA polymerase II promoter (GO:0006367),13/140,1.5233461774756128E-5,3.2968653025884485E-4,0,0,4.603455818022747,51.061606128163106,YAP1;MAML2;ESR1;NR4A1;NR5A2;RARB;E2F2;PPARG;POLR2H;PPARA;PPARGC1A;TEAD1;RXRG
